id,title,type,genres,providers,vote_count,vote_average
79501,둠 패트롤,tv,"Sci-Fi & Fantasy,드라마",기타,1403,7.5
79514,我家大师兄脑子有坑,tv,"애니메이션,코미디,Sci-Fi & Fantasy",기타,2,5.5
14009,The Addams Family,tv,"코미디,가족",기타,420,7.996
46786,베이츠 모텔,tv,"드라마,범죄,미스터리",Watcha,1692,8.061
112325,バズリズム,tv,기타,기타,0,0.0
46806,30 Vies,tv,드라마,기타,2,6.2
46810,Dittsche - Das wirklich wahre Leben,tv,코미디,기타,13,6.846
79588,페니워스,tv,"드라마,범죄",기타,360,7.9
46820,Столичани в повече,tv,"드라마,코미디",기타,5,7.0
79593,매그넘 P.I.,tv,"Action & Adventure,드라마,범죄",기타,316,7.595
46825,Rooster Teeth Animated Adventures,tv,"애니메이션,코미디,Talk",기타,7,7.0
46831,Државни посао,tv,코미디,기타,10,7.9
14069,인 트리트먼트,tv,드라마,기타,178,7.635
79611,참드,tv,"드라마,Sci-Fi & Fantasy",기타,473,7.2
79618,City on a Hill,tv,"범죄,드라마",기타,172,7.2
79622,사냥꾼들,tv,"범죄,드라마",Amazon Prime Video,598,7.2
14092,The Alan Titchmarsh Show,tv,Talk,기타,3,3.7
112398,천관사복,tv,"애니메이션,Sci-Fi & Fantasy","Crunchyroll, TVING, Watcha",66,8.152
14105,Riverboat,tv,서부,기타,5,6.2
276253,"순간치료 능력자인데 도움이 안 된다며 추방당한 천재 치유사, 무면허 힐러로서 즐겁게 살아가기",tv,"Action & Adventure,애니메이션,코미디,Sci-Fi & Fantasy","Crunchyroll, TVING, Watcha",57,7.456
46879,미키마우스,tv,"애니메이션,Kids,코미디,드라마",Disney Plus,234,7.615
46880,더 포스터스,tv,드라마,기타,322,7.5
46889,Desejos de Mulher,tv,"Soap,드라마,코미디",기타,2,5.5
210733,투투장부주,tv,드라마,"Netflix, wavve",208,8.505
46896,오리지널스,tv,"Sci-Fi & Fantasy,드라마,미스터리",기타,3497,8.594
79667,백종원의 골목식당,tv,Reality,Netflix,4,7.0
243512,천타도화일세개,tv,"Sci-Fi & Fantasy,드라마","TVING, Watcha, wavve",11,7.8
14141,브이: 오리지널 2부작,tv,"Action & Adventure,드라마,Sci-Fi & Fantasy",기타,953,7.738
46910,Catfish: The TV Show,tv,"Reality,드라마",기타,136,6.684
79680,설국열차,tv,"Sci-Fi & Fantasy,드라마",Netflix,1345,7.4
210757,광표,tv,"드라마,Action & Adventure,범죄","TVING, Watcha, wavve",97,8.155
46917,Las Fierbinţi,tv,코미디,기타,20,8.3
112456,Kättemaksukontor,tv,"범죄,코미디,미스터리",기타,2,6.5
46922,Ben 10: Omniverse,tv,"Action & Adventure,애니메이션,Sci-Fi & Fantasy,Kids",기타,500,8.258
46923,셰틀랜드,tv,"범죄,드라마,미스터리","TVING, Watcha, wavve",188,7.5
79696,매니페스트,tv,"Sci-Fi & Fantasy,미스터리,드라마",Netflix,1704,7.631
46928,리틀 프린세스 소피아,tv,"가족,애니메이션,Kids",Disney Plus,537,7.2
46930,리퍼 스트리트,tv,"드라마,미스터리,범죄",Watcha,183,7.4
112470,Ici tout commence,tv,"Soap,드라마",기타,90,6.8
46938,Лунтик и его друзья,tv,"애니메이션,코미디",기타,13,4.5
46952,블랙리스트,tv,"드라마,범죄,미스터리",Netflix,3415,7.6
14188,The Angry Video Game Nerd,tv,"코미디,다큐멘터리",기타,138,7.5
79732,우주의 전사 쉬라,tv,"애니메이션,Kids,Sci-Fi & Fantasy",Netflix,787,8.468
276349,야노 군의 평범한 나날,tv,"애니메이션,코미디",기타,4,5.5
46975,크로싱 라인즈,tv,"Action & Adventure,범죄,드라마",기타,116,6.677
79744,더 루키,tv,"범죄,드라마,코미디","Netflix, TVING, Watcha, wavve",2766,8.5
14210,Polizeiruf 110,tv,범죄,기타,24,6.2
79746,익스플레인: 세계를 해설하다,tv,다큐멘터리,Netflix,117,7.5
112527,オバケのQ太郎,tv,"애니메이션,코미디,Kids",기타,2,7.0
46994,Slugterra,tv,"Action & Adventure,애니메이션,코미디,Sci-Fi & Fantasy,가족",기타,876,8.373
79788,왓치맨,tv,"드라마,범죄,Sci-Fi & Fantasy,미스터리",기타,1514,7.63
210865,Yalı Çapkını,tv,"가족,드라마",기타,87,8.3
47035,엉클 그랜파,tv,"코미디,애니메이션,Sci-Fi & Fantasy,가족",기타,109,4.6
210879,바람의 검심 -메이지 검객 낭만기-,tv,"애니메이션,Action & Adventure","Netflix, TVING, Watcha",130,8.35
112581,리그,tv,"드라마,미스터리,Sci-Fi & Fantasy",Amazon Prime Video,200,6.715
79818,유성화원,tv,"드라마,가족",기타,598,8.5
210905,피지컬: 100,tv,Reality,Netflix,169,7.689
210916,더 리크루트,tv,"드라마,범죄,Action & Adventure",Netflix,423,7.453
112613,임금님 랭킹,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy,코미디",Crunchyroll,284,8.0
14315,런던 콜걸 벨,tv,"드라마,코미디",기타,130,6.8
14321,The Bonnie Hunt Show,tv,Talk,기타,7,4.4
14328,Dick Powell's Zane Grey Theatre,tv,"서부,드라마",기타,9,6.0
112651,必殺仕事人,tv,드라마,기타,1,10.0
112660,Samedi soir,tv,Talk,기타,1,6.0
14404,Honey West,tv,"Action & Adventure,드라마",기타,15,7.0
14412,Tombstone Territory,tv,서부,기타,8,6.2
14424,Malhação,tv,"Soap,코미디,드라마",기타,34,6.2
14426,Parlamentet,tv,"News,코미디",기타,14,5.357
112732,哈哈哈哈哈,tv,Reality,기타,6,7.2
112738,HPI,tv,"코미디,미스터리,범죄,가족","TVING, Watcha, wavve",111,7.6
211051,나의 데몬,tv,"애니메이션,Sci-Fi & Fantasy,Action & Adventure,드라마",Netflix,43,8.0
211056,沸腾人生,tv,드라마,기타,4,7.6
14451,캐릭캐릭 체인지,tv,"애니메이션,코미디,Kids,드라마,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, Watcha",17,7.794
243832,İnci Taneleri,tv,드라마,기타,6,5.4
112766,Midi trente,tv,Reality,기타,1,6.0
80006,굿 트러블,tv,드라마,Disney Plus,174,7.5
211079,슈퍼섹스,tv,드라마,Netflix,131,6.725
80007,개그만화 보기 좋은 날,tv,"애니메이션,코미디","TVING, Watcha",7,8.1
211089,당조궤사록 : 당 왕조의 괴이한 사건 기록,tv,"미스터리,범죄,드라마,Action & Adventure","TVING, Watcha, wavve",35,8.3
80018,Suno Chanda,tv,"코미디,드라마,가족",기타,9,7.8
80020,드래곤볼 히어로즈,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy",기타,3101,7.568
112791,Midi Première,tv,Reality,기타,1,10.0
211102,Pictionary,tv,Reality,기타,3,5.7
243875,Georgie & Mandy's First Marriage,tv,코미디,기타,132,7.617
243881,다윗의 왕국,tv,드라마,Amazon Prime Video,184,8.008
14509,In aller Freundschaft,tv,Soap,기타,6,6.0
14511,WordGirl,tv,"애니메이션,Action & Adventure,Kids,가족",기타,18,6.6
80054,'트루스 비 톨드' - Truth Be Told,tv,"드라마,미스터리",Apple TV,210,7.1
80056,멋쟁이 낸시 클랜시,tv,"애니메이션,Kids",Disney Plus,22,6.773
112836,종이의 집: 공동경제구역,tv,"Action & Adventure,범죄,드라마,미스터리",Netflix,697,7.745
47318,그레이스랜드,tv,"범죄,드라마,Action & Adventure",기타,131,7.164
14555,Baantjer,tv,범죄,기타,21,6.952
14575,The Steve Allen Show,tv,코미디,기타,5,5.6
112888,여신강림,tv,"코미디,드라마","Netflix, TVING",2505,8.256
243964,멜로무비,tv,"코미디,드라마",Netflix,43,7.093
14589,V Graham Norton,tv,"코미디,Talk",기타,5,5.0
80137,廉政行動,tv,"범죄,드라마",기타,1,7.0
14610,Salatut elämät,tv,"Soap,드라마",기타,20,4.25
14613,The Super Mario Bros. Super Show!,tv,"애니메이션,Sci-Fi & Fantasy,코미디,Kids",기타,84,6.9
211260,판타G스팟,tv,"드라마,코미디",기타,25,8.02
14658,서바이버,tv,Reality,기타,414,7.3
14666,리스너,tv,"Action & Adventure,범죄,드라마",기타,116,6.862
244043,食贫道,tv,다큐멘터리,기타,5,8.0
80213,더 퍼지,tv,"미스터리,범죄,드라마",wavve,3362,6.91
211288,트래커,tv,"드라마,범죄",Disney Plus,221,7.514
47450,인투 더 배드랜즈,tv,"Action & Adventure,드라마",기타,789,7.609
80229,Elimi Bırakma,tv,"가족,드라마",기타,9,9.111
14693,The Pink Panther,tv,"Kids,애니메이션,코미디",기타,77,6.9
80240,The Queen of Flow,tv,드라마,기타,1499,7.987
47480,톰과 제리 쇼,tv,"가족,애니메이션,코미디,Kids",기타,107,7.3
113036,아메리칸 호러 스토리즈,tv,"드라마,미스터리,Sci-Fi & Fantasy",Disney Plus,926,7.8
276880,"입어주세요, 타카미네 양",tv,"애니메이션,코미디",Crunchyroll,122,7.324
14743,El cor de la ciutat,tv,Soap,기타,6,4.583
80281,라바,tv,"애니메이션,코미디,Kids,가족","TVING, Watcha",20,7.2
14750,Na Wspólnej,tv,Soap,기타,10,4.1
14763,The Texan,tv,서부,기타,4,5.5
14774,ECW Hardcore TV,tv,Action & Adventure,기타,13,7.1
14781,The Detectives,tv,"Action & Adventure,드라마",기타,8,6.125
80318,CentoVetrine,tv,"Soap,드라마",기타,1,6.0
14808,뉴욕의 진짜 주부들,tv,Reality,기타,64,5.68
14814,4차원 가족 카다시안 따라잡기,tv,Reality,Netflix,913,7.4
80350,뉴 암스테르담,tv,드라마,wavve,1040,8.3
113137,그녀도 여친,tv,"애니메이션,코미디","Crunchyroll, TVING, Watcha",72,7.2
244224,Spécial cinéma,tv,Talk,기타,0,0.0
14853,O Clone,tv,"Soap,드라마,Sci-Fi & Fantasy",기타,355,8.03
47640,스트레인,tv,"Sci-Fi & Fantasy,드라마,미스터리",Disney Plus,1926,7.476
80411,Erkenci Kuş,tv,"드라마,코미디,Soap",기타,96,8.0
244254,Smosh,tv,코미디,기타,4,5.8
47663,디 아크,tv,"Sci-Fi & Fantasy,미스터리",기타,146,6.329
47665,검은 해적,tv,"드라마,Action & Adventure",wavve,1389,7.607
14929,하트랜드,tv,"가족,드라마,코미디",Netflix,568,8.3
14944,Robert Montgomery Presents,tv,드라마,기타,7,5.6
14951,Nature,tv,"다큐멘터리,가족",기타,40,7.8
113256,"진정한 동료가 아니라고 용사 파티에서 쫓겨났기 때문에, 변경에서 슬로우 라이프 하기로 했습니다",tv,"애니메이션,코미디,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, TVING, Watcha",86,7.256
14954,Siska,tv,범죄,기타,2,7.5
14955,POV,tv,다큐멘터리,기타,11,6.9
14956,인형의 집,tv,"Action & Adventure,드라마,Sci-Fi & Fantasy",기타,473,7.23
211564,Sullivan's Crossing,tv,드라마,기타,35,8.8
113268,경이로운 소문,tv,"드라마,미스터리,Action & Adventure","Netflix, TVING",397,8.3
14976,Independent Lens,tv,다큐멘터리,기타,15,6.5
80515,The Reichen Show,tv,Talk,기타,5,4.8
14981,The Late Late Show with Craig Ferguson,tv,"코미디,Talk",기타,111,6.712
244370,DMD Friendship The Reality,tv,"Reality,코미디",기타,2,9.0
14995,Young Doctor Malone,tv,Soap,기타,2,3.0
80550,The Conners,tv,코미디,기타,118,7.0
113329,二軒目どうする?~ツマミのハナシ~,tv,기타,기타,0,0.0
80563,이세계 마왕과 소환 소녀의 노예 마술,tv,"Action & Adventure,코미디,Sci-Fi & Fantasy,애니메이션","Crunchyroll, TVING",334,7.9
244416,맬리스,tv,"드라마,미스터리",Amazon Prime Video,14,7.286
47813,미스터 쿠쿠,tv,"코미디,드라마",기타,81,6.759
80585,대탈출,tv,"코미디,Reality",TVING,11,8.545
80587,빅 시티 그린,tv,"가족,애니메이션,코미디",Disney Plus,66,7.3
113360,지미헨!! ~지미코를 바꿔버리는 순이성교제~,tv,"애니메이션,코미디",기타,24,6.292
15069,American Masters,tv,다큐멘터리,기타,21,7.4
244447,사냥하는 아내들,tv,"드라마,미스터리",Netflix,42,6.429
80609,키테레츠 대백과,tv,"애니메이션,코미디,Sci-Fi & Fantasy","TVING, Watcha",12,8.1
277218,小猪佩奇国语版,tv,"Kids,애니메이션",기타,0,0.0
113378,트롤스토피아,tv,"가족,애니메이션,Kids",기타,52,8.5
211684,워킹 데드: 대릴 딕슨,tv,"Sci-Fi & Fantasy,Action & Adventure,드라마",기타,785,8.056
80612,林海雪原,tv,기타,기타,0,0.0
15079,"잭과 코디, 우리 학교는 호화유람선",tv,"코미디,가족,Kids",Disney Plus,515,7.8
15080,КВН,tv,"가족,코미디,Talk",기타,17,6.5
244463,사랑은 외나무다리에서,tv,드라마,Disney Plus,21,7.524
80623,격투맨 바키,tv,"애니메이션,Action & Adventure,범죄,드라마",Netflix,1341,8.1
146176,베를린,tv,"드라마,Action & Adventure,범죄",Netflix,587,7.6
80671,일하는 세포,tv,"애니메이션,Action & Adventure,코미디","Crunchyroll, TVING, Watcha",293,8.1
47907,나만 빼고 초능력,tv,"코미디,Action & Adventure,Sci-Fi & Fantasy",Disney Plus,190,7.311
15157,Tomorrow's World,tv,다큐멘터리,기타,6,6.2
15161,Click,tv,"News,다큐멘터리",기타,10,6.1
113477,Mr. Mayor,tv,코미디,기타,83,6.6
80713,사신짱 드롭킥,tv,"코미디,애니메이션",Crunchyroll,35,7.0
80715,Firing Line with Margaret Hoover,tv,"Talk,War & Politics",기타,2,7.5
244557,Mahsun J,tv,코미디,기타,16,8.0
80732,마도조사,tv,"애니메이션,Sci-Fi & Fantasy,Action & Adventure",Crunchyroll,51,8.176
80736,전지적 참견 시점,tv,Reality,"Watcha, wavve",6,5.5
80743,채울 수 없는,tv,"드라마,코미디",Netflix,1670,7.8
80748,FBI,tv,"범죄,Action & Adventure,드라마",wavve,865,7.9
80752,'어둠의 나날' - See,tv,"드라마,Sci-Fi & Fantasy,Action & Adventure","Apple TV, TVING",2737,8.1
15226,C.I.D,tv,"Action & Adventure,범죄,드라마,미스터리",Netflix,25,5.84
15247,Κωνσταντίνου και Ελένης,tv,코미디,기타,19,6.8
80795,울트라맨,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy,Kids",Netflix,150,7.1
15260,핀과 제이크의 어드벤처 타임,tv,"애니메이션,코미디,Sci-Fi & Fantasy",기타,2966,8.498
146339,대왕요명,tv,"애니메이션,코미디,Action & Adventure,Sci-Fi & Fantasy",기타,22,7.7
15287,Saan Ka Man Naroroon,tv,"드라마,가족",기타,1,10.0
80828,네버스,tv,"Sci-Fi & Fantasy,드라마",기타,685,7.94
15296,Kryminalni,tv,드라마,기타,7,5.143
146393,호심 : 용의 부활,tv,"드라마,Sci-Fi & Fantasy","TVING, wavve",15,7.1
80867,싫은 얼굴을 하면서 팬티 보여줬으면 한다,tv,"애니메이션,드라마",기타,24,6.3
80884,향밀침침신여상,tv,드라마,"TVING, Watcha, wavve",44,8.148
80885,忍者ハットリくん,tv,"애니메이션,Action & Adventure,코미디,가족,Kids",기타,33,6.4
277513,"내가 연인이 될 수 있을 리 없잖아, 무리무리! (※무리가 아니었다?!)",tv,"애니메이션,코미디","TVING, Watcha",24,8.0
277520,투라대륙지연혼전,tv,"드라마,Sci-Fi & Fantasy,Action & Adventure",기타,7,8.6
48175,rodzinka.pl,tv,코미디,기타,15,6.3
244808,누키타시 THE ANIMATION,tv,"애니메이션,코미디,드라마,Sci-Fi & Fantasy",기타,26,7.7
80968,나르코스: 멕시코,tv,"드라마,범죄",Netflix,1437,7.925
244812,Aşk ve Gurur,tv,드라마,기타,0,0.0
80986,스타걸,tv,"Sci-Fi & Fantasy,Action & Adventure,드라마",기타,1138,7.715
113779,Hallo Hessen,tv,"News,Talk",기타,4,7.1
15495,The Sooty Show,tv,"코미디,Kids",기타,8,6.0
113808,정령환상기,tv,"애니메이션,드라마,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, TVING, Watcha",240,8.3
81044,천장에서 떨어진 그녀 ~2층에서 여자가 떨어졌다!?~,tv,기타,기타,23,7.326
81046,드래곤 프린스,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy",Netflix,669,8.217
15561,Το Καφέ της Χαράς,tv,"드라마,코미디,가족",기타,12,6.2
81114,갓 프렌디드 미,tv,"드라마,가족,미스터리,코미디",기타,202,7.73
48361,聊斋志异,tv,"미스터리,드라마",기타,8,8.5
212204,반짝이는 워터멜론,tv,"Sci-Fi & Fantasy,드라마","Netflix, TVING",112,8.754
81133,연희공략: 건륭황제의 여인,tv,드라마,"TVING, Watcha, wavve",31,8.387
81141,삼생삼세 침상서,tv,"드라마,Sci-Fi & Fantasy",Watcha,30,7.7
81144,이웃집,tv,코미디,wavve,153,7.6
244984,아이돌 라디오,tv,기타,기타,0,0.0
15612,"Lud, zbunjen, normalan",tv,코미디,기타,7,9.1
15621,뉴스룸,tv,드라마,기타,674,8.073
81157,폭주형제 렛츠&고!!,tv,"애니메이션,Action & Adventure",기타,40,7.5
15632,더 클리브랜드 쇼,tv,"애니메이션,코미디",기타,439,5.9
245026,우리가족 또 다른 마법사,tv,"코미디,Sci-Fi & Fantasy,가족",Disney Plus,164,9.0
113957,Mein Nachmittag,tv,News,기타,0,0.0
113962,라이어니스: 특수 작전팀,tv,"드라마,War & Politics",기타,1090,8.009
15680,暴れん坊将軍,tv,"가족,드라마,Action & Adventure",기타,7,8.1
113985,아우터 레인지,tv,"드라마,미스터리,Sci-Fi & Fantasy",Amazon Prime Video,365,6.907
48450,3 nach 9,tv,Talk,기타,4,6.5
113988,다머,tv,"드라마,범죄",Netflix,2769,7.984
48462,상속자들,tv,"코미디,드라마","Netflix, Watcha",643,7.8
48463,Beckmann,tv,Talk,기타,2,2.0
48488,萌學園,tv,"코미디,Sci-Fi & Fantasy,드라마",기타,2,8.5
114043,대진부,tv,드라마,기타,7,8.143
15768,The Guild,tv,코미디,기타,113,7.133
245159,ชาย,tv,"드라마,War & Politics",기타,3,10.0
81329,Un si grand soleil,tv,Soap,기타,125,6.624
15804,배트맨 - 더 브레이브 앤 더 볼드,tv,"애니메이션,Action & Adventure",기타,275,7.6
114118,간 떨어지는 동거,tv,"드라마,Sci-Fi & Fantasy",TVING,121,8.1
245194,欢乐家长群,tv,가족,기타,4,8.0
15819,웨어하우스 13,tv,"Sci-Fi & Fantasy,코미디,Action & Adventure,드라마",기타,724,7.7
81356,오티스의 비밀 상담소,tv,"코미디,드라마",Netflix,7649,8.219
81357,데드 투 미,tv,"드라마,코미디,범죄",Netflix,577,7.295
81358,미스터 인비트윈,tv,"범죄,드라마",기타,270,8.2
15822,Zorro,tv,"Action & Adventure,드라마",기타,265,7.121
245215,当て馬キャラのくせして、スパダリ王子に寵愛されています。,tv,애니메이션,기타,4,7.5
15842,El Clon,tv,드라마,기타,564,7.8
245219,죽음은 섬광처럼,tv,"드라마,범죄",Netflix,35,7.543
15844,真情,tv,"드라마,코미디",기타,0,0.0
81393,千王之王,tv,드라마,기타,2,4.5
114165,쿵푸,tv,"Action & Adventure,드라마",기타,308,7.5
278009,올드 머니,tv,드라마,Netflix,19,5.0
15871,Shark Week,tv,다큐멘터리,기타,17,7.6
15886,Minuscule,tv,"Kids,애니메이션,코미디",기타,44,8.1
81425,말하는 고양이 토킹 톰,tv,"애니메이션,코미디,Kids",기타,15,7.1
15903,同事三分親,tv,코미디,기타,1,8.0
245285,폐급 【상태 이상 스킬】로 최강이 된 내가 모든 것을 유린하기까지,tv,"애니메이션,Sci-Fi & Fantasy,Action & Adventure","Crunchyroll, Netflix, TVING, Watcha",94,7.6
278059,샤바케,tv,"애니메이션,미스터리,Sci-Fi & Fantasy","TVING, Watcha",4,7.0
245292,치명유희,tv,"드라마,미스터리,코미디","TVING, Watcha, wavve",17,9.1
245312,스파이가 된 남자,tv,"코미디,범죄",Netflix,154,7.5
212568,부부교환 ~돌아갈 수 없는 밤~,tv,애니메이션,기타,9,7.6
81499,어 밀리언 리틀 씽즈,tv,드라마,기타,138,7.272
81502,녹비홍수,tv,드라마,TVING,34,7.3
15969,הפיג'מות,tv,코미디,기타,1,10.0
147050,'디스클레이머' - Disclaimer,tv,"드라마,미스터리","Apple TV, TVING",245,7.4
114294,Judy Justice,tv,Reality,기타,14,4.4
278137,ไหนใครว่าพวกมันไม่ถูกกัน,tv,"드라마,Sci-Fi & Fantasy",기타,1,8.0
278145,ผมเจอเจ้าชายบนชายหาด,tv,드라마,기타,3,8.0
278165,มีสติหน่อยคุณธีร์,tv,"코미디,드라마",기타,1,8.0
114328,全员加速中,tv,Reality,기타,3,7.0
278176,โปรดใช้วิจารณญาณในการรักเธอ,tv,"코미디,Sci-Fi & Fantasy",기타,1,7.0
278196,히카루가 죽은 여름,tv,"애니메이션,미스터리,드라마,Sci-Fi & Fantasy",Netflix,60,8.517
48865,레인,tv,드라마,기타,858,8.042
48866,원헌드레드,tv,"Sci-Fi & Fantasy,Action & Adventure,드라마,범죄",기타,8415,7.888
114410,체인소 맨,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy,코미디","Crunchyroll, Netflix, TVING, Watcha",1954,8.518
48891,브루클린 나인-나인,tv,"코미디,범죄",Netflix,3733,8.219
81665,썸머 캠프 아일랜드,tv,"애니메이션,코미디,가족,Sci-Fi & Fantasy,미스터리",기타,47,7.9
114461,아소카,tv,"Sci-Fi & Fantasy,Action & Adventure,드라마",Disney Plus,1095,7.5
212766,강해져서 뉴 사가,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, Watcha",13,7.1
114471,아이언하트,tv,"Sci-Fi & Fantasy,범죄",Disney Plus,370,5.4
114472,시크릿 인베이젼,tv,"드라마,Sci-Fi & Fantasy,Action & Adventure",Disney Plus,1290,6.554
114473,名侦探学院,tv,"Reality,미스터리",기타,3,7.333
114477,이세계 미궁에서 하렘을,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, TVING, Watcha",137,7.1
114478,스타워즈: 비전스,tv,"애니메이션,Sci-Fi & Fantasy,Action & Adventure",Disney Plus,439,7.098
114479,애콜라이트,tv,"미스터리,Sci-Fi & Fantasy,Action & Adventure",Disney Plus,754,5.5
16183,A Grande Família,tv,"코미디,가족",기타,38,8.395
81723,길디드 에이지,tv,드라마,기타,235,7.7
278331,남주의 첫날밤을 가져버렸다,tv,"Sci-Fi & Fantasy,코미디,드라마",wavve,22,8.2
81742,Caça Talentos,tv,Soap,기타,2,9.0
114531,Kontant,tv,"News,다큐멘터리,범죄",기타,0,0.0
81769,여의전,tv,드라마,기타,21,7.4
278378,너와 아이돌 프리큐어♪,tv,"애니메이션,Action & Adventure,Kids,Sci-Fi & Fantasy,코미디",기타,5,5.2
212843,Genial daneben – Das Quiz,tv,"Talk,코미디",기타,2,5.0
49009,골드버그 패밀리,tv,"가족,코미디",기타,356,7.475
49010,더 폴,tv,"드라마,범죄",기타,915,7.674
49011,맘,tv,"코미디,드라마",기타,615,7.302
49036,乡村爱情,tv,"가족,코미디",기타,7,5.6
114574,Cooku with Comali,tv,"Reality,코미디",기타,7,8.4
245648,억만장자들의 벙커,tv,"Sci-Fi & Fantasy,드라마,미스터리",Netflix,98,6.536
16281,WWE Superstars,tv,"Action & Adventure,드라마",기타,33,7.3
16286,"Yo soy Betty, la fea",tv,"Soap,코미디,드라마",기타,3481,8.3
81831,Hart aber fair,tv,Talk,기타,1,5.0
16296,The Heaven and Earth Show,tv,Talk,기타,4,3.2
212907,La promesa,tv,"드라마,미스터리,Soap",기타,68,7.662
16299,Son amores,tv,코미디,기타,4,4.5
49071,Kurtlar Vadisi: Pusu,tv,"드라마,War & Politics,Action & Adventure,범죄",기타,33,6.1
245684,흑백요리사: 요리 계급 전쟁,tv,Reality,Netflix,49,8.5
245703,사건수사대 Q,tv,"드라마,범죄,미스터리",Netflix,292,7.986
81871,Was bin ich?,tv,"Talk,Reality",기타,2,6.5
16347,사무라이전대 신켄저,tv,"Sci-Fi & Fantasy,Action & Adventure,Kids",기타,22,7.5
212957,샤크: 더 스톰,tv,"드라마,범죄,Action & Adventure",기타,13,7.538
81887,Το Σόι Σου,tv,코미디,기타,6,7.8
245739,Devar Ji,tv,드라마,기타,0,0.0
16365,종극삼국,tv,"Sci-Fi & Fantasy,드라마,코미디",기타,6,5.7
114674,宇宙护卫队,tv,"Kids,애니메이션",기타,1,10.0
212989,레고 닌자고: 드래곤 라이징,tv,"애니메이션,Kids,Action & Adventure","Amazon Prime Video, Netflix",87,8.2
114695,마블 스튜디오: 레전드,tv,"다큐멘터리,Action & Adventure,Sci-Fi & Fantasy",Disney Plus,680,7.4
16395,MasterChef Australia,tv,Reality,기타,77,6.955
16399,환상특급(2002),tv,"Sci-Fi & Fantasy,미스터리,드라마",기타,112,7.156
16420,꽃보다 남자,tv,"코미디,드라마","TVING, Watcha, wavve",1791,8.261
16425,Le Dessous des cartes,tv,다큐멘터리,기타,9,8.6
81978,유 퀴즈 온 더 블럭,tv,"Talk,코미디",TVING,6,8.3
245827,할런 코벤의 라자루스,tv,미스터리,Amazon Prime Video,38,6.513
278604,그노시아,tv,"애니메이션,미스터리,Sci-Fi & Fantasy",기타,4,8.8
278635,믿었던 동료들에게 던전 오지에서 살해당할 뻔했지만 기프트 『무한 가챠』로 레벨 9999의 동료들을 손에 넣어 전 파티 멤버와 세계에 복수& 『참교육!』합니다!,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy,드라마",기타,16,8.844
114798,아기상어 올리와 윌리엄,tv,"애니메이션,가족,Kids,코미디","TVING, Watcha",8,6.1
114819,대프니 앤 더 레스트,tv,"코미디,드라마",기타,16,4.813
49289,Marsupilami,tv,"애니메이션,코미디",기타,13,6.4
245914,Bahar,tv,"가족,드라마",기타,10,6.0
245927,파라다이스,tv,"범죄,드라마",Disney Plus,278,7.581
114863,Mentiras verdaderas,tv,"Talk,News",기타,2,5.5
278704,기동전사 건담 지쿠악스,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy,드라마",Amazon Prime Video,32,7.7
114868,종말의 발키리,tv,"Action & Adventure,애니메이션,Sci-Fi & Fantasy",Netflix,1751,8.4
82104,잭 모턴과 언더월드,tv,"드라마,미스터리,Sci-Fi & Fantasy",Netflix,883,7.642
82108,Celebrity Family Feud,tv,Reality,기타,39,7.8
49347,Elif,tv,"드라마,가족,Soap",기타,10,5.7
213194,Kızılcık Şerbeti,tv,"가족,드라마",기타,18,6.8
114905,너와 세계가 끝나는 날에,tv,"드라마,미스터리,Action & Adventure",Watcha,43,7.5
82146,Im Dialog,tv,Talk,기타,0,0.0
213221,Parkinson,tv,Talk,기타,0,0.0
114922,시타델,tv,"드라마,범죄,Action & Adventure",Amazon Prime Video,463,6.8
114924,'케빈과 시간 도둑들' - Time Bandits,tv,"Sci-Fi & Fantasy,Action & Adventure,코미디","Apple TV, TVING",112,6.1
82172,世界遺産,tv,다큐멘터리,기타,1,8.0
213249,소시지 파티: 푸드토피아,tv,"애니메이션,코미디,Action & Adventure,Sci-Fi & Fantasy",Amazon Prime Video,181,6.942
246027,우리가 떠나는 걸 아무도 보지 못했다,tv,드라마,Netflix,25,7.3
16654,Spring,tv,기타,기타,0,0.0
16656,Фитиль,tv,"코미디,다큐멘터리,애니메이션,가족",기타,8,7.6
82199,Find Me in Paris,tv,"드라마,Sci-Fi & Fantasy,코미디,가족",기타,130,8.085
82203,岩合光昭の世界ネコ歩き,tv,다큐멘터리,기타,3,9.3
49443,המירוץ למיליון: ישראל,tv,Reality,기타,0,0.0
213306,크로스,tv,"범죄,드라마,미스터리",Amazon Prime Video,211,7.18
115004,메어 오브 이스트타운,tv,"드라마,미스터리,범죄",기타,1539,8.189
115006,L'Invité,tv,Talk,기타,2,4.5
278847,탑폼,tv,드라마,기타,20,9.2
