id,title,type,genres,providers,vote_count,vote_average,weighted_score
74823,Çukur,tv,"범죄,Action & Adventure,드라마",기타,85,7.6,6.437142248054796
74824,Klassen,tv,가족,기타,6,7.2,6.406017054102583
9302,디지몬 테이머즈,tv,"Sci-Fi & Fantasy,애니메이션,Action & Adventure",기타,359,8.6,6.637527575720098
238680,백월범성,tv,"드라마,Sci-Fi & Fantasy","TVING, Watcha, wavve",20,8.35,6.417229754175732
9320,신세기 GPX 사이버 포뮬러,tv,애니메이션,Watcha,10,8.8,6.412340318556712
238711,Sakla Beni,tv,드라마,기타,17,6.4,6.404416123850205
9343,망상대리인,tv,"애니메이션,미스터리,Sci-Fi & Fantasy",기타,315,7.9,6.545590619024173
304266,La coleccionista,tv,"미스터리,Sci-Fi & Fantasy",기타,5,4.8,6.401791270331313
304271,クレヨンしんちゃんの台湾版吹き替え,tv,애니메이션,기타,0,0.0,6.404440961442163
9379,Бедная Настя,tv,"드라마,Soap",기타,10,4.1,6.396842066231974
271548,Sahipsizler,tv,드라마,기타,2,5.5,6.403842904865134
9410,바질리스크 코우가인법첩,tv,"애니메이션,War & Politics,Action & Adventure,Sci-Fi & Fantasy",Crunchyroll,98,7.367,6.434669374496918
271576,서머 포켓츠,tv,"애니메이션,드라마","Crunchyroll, TVING, Watcha",14,6.9,6.406725696520807
42212,Asia's Next Top Model,tv,Reality,기타,1,6.0,6.404307200044676
271596,Sorgu,tv,"드라마,미스터리",기타,2,4.5,6.403181660403056
271605,마지막으로 하나만 부탁드려도 될까요,tv,"애니메이션,코미디,드라마,Action & Adventure,Sci-Fi & Fantasy","TVING, Watcha",10,8.0,6.4097023181610115
271607,향기로운 꽃은 늠름하게 핀다,tv,"애니메이션,드라마",Netflix,127,8.7,6.497003825900141
238843,더 페이블,tv,"애니메이션,코미디,Action & Adventure,범죄",Disney Plus,34,7.794,6.419897680447256
75006,엄브렐러 아카데미,tv,"Action & Adventure,Sci-Fi & Fantasy,드라마",Netflix,9787,8.502,8.007052308429232
42253,케이온!,tv,"애니메이션,코미디",Watcha,163,7.9,6.4809653597611385
9486,השיר שלנו,tv,"코미디,드라마",기타,1,6.0,6.404307200044676
107793,神機妙算劉伯溫,tv,기타,기타,0,0.0,6.404440961442163
42265,Taff,tv,"News,Talk",기타,4,3.2,6.400205924157498
42272,베이비 대디,tv,코미디,기타,200,7.068,6.445622556338076
9513,Hinter Gittern - Der Frauenknast,tv,드라마,기타,10,4.1,6.396842066231974
42282,걸스,tv,"드라마,코미디",기타,412,6.34,6.396710897937194
238892,나는 모든 것을 【패리】한다 ~역착각의 세계 최강은 모험가가 되고 싶다~,tv,"Action & Adventure,애니메이션","Netflix, TVING, Watcha",59,7.9,6.433074782598352
42295,헴록 그로브,tv,"미스터리,드라마",기타,541,7.086,6.507910329457594
9537,아따맘마,tv,"애니메이션,코미디",Watcha,14,8.6,6.414563409752711
42316,देवों के देव...महादेव,tv,드라마,기타,7,9.1,6.4106691477604585
9573,후루하타 닌자부로,tv,"드라마,범죄",기타,19,9.0,6.420654671901329
75117,사도행자: 무간도,tv,범죄,기타,14,7.7,6.41041403215935
304530,Fortnite x The Simpsons,tv,"코미디,애니메이션,Sci-Fi & Fantasy,Action & Adventure",Disney Plus,12,7.0,6.406796035739499
9639,디지캐럿 뇨!,tv,"애니메이션,코미디,Kids,가족",기타,3,7.7,6.405725558585101
42410,듀라라라!!,tv,"Action & Adventure,애니메이션,드라마,미스터리,범죄",Crunchyroll,212,7.667,6.487190765490349
75186,Ивановы-Ивановы,tv,코미디,기타,30,7.6,6.416190542506415
42419,스켓 댄스,tv,"애니메이션,코미디,드라마","TVING, Watcha",10,6.2,6.403766817270687
42421,팬티 & 스타킹 with 가터벨트,tv,"애니메이션,코미디,Action & Adventure,Sci-Fi & Fantasy",Amazon Prime Video,82,7.7,6.438659811265568
75191,더 테러,tv,"미스터리,드라마,Sci-Fi & Fantasy",기타,926,7.334,6.622435103594965
75208,데빌맨 크라이베이비,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy",Netflix,678,7.774,6.655362711467082
42444,세인트 세이야,tv,"애니메이션,드라마,Action & Adventure,Sci-Fi & Fantasy",기타,1357,8.5,7.05374080967556
42445,여총리 비르기트,tv,드라마,Netflix,240,8.027,6.523797967895263
75214,바이올렛 에버가든,tv,"애니메이션,드라마,Sci-Fi & Fantasy",Netflix,892,8.471,6.8753372630805405
75219,2009-01-01,tv,"드라마,범죄,Action & Adventure",Disney Plus,2685,8.2,7.249117536277083
206296,금마장,tv,다큐멘터리,기타,0,0.0,6.404440961442163
42468,마리아님이 보고 계셔,tv,"애니메이션,드라마",Watcha,19,5.737,6.400271649807694
206324,해고당한 암흑병사(30대)의 슬로한 세컨드 라이프,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, TVING, Watcha",55,7.4,6.422232665081585
42500,러키☆스타,tv,"애니메이션,코미디",기타,83,7.5,6.433720778611246
206343,神墓,tv,"애니메이션,Sci-Fi & Fantasy",기타,10,6.0,6.403107317171761
271885,당신이 죽였다,tv,"범죄,드라마,미스터리",Netflix,42,8.0,6.426307919485441
42509,슈타인즈 게이트,tv,"애니메이션,Sci-Fi & Fantasy,미스터리,코미디","TVING, Watcha",881,8.4,6.854816899798925
42511,스즈미야 하루히의 우울,tv,"애니메이션,코미디,Sci-Fi & Fantasy",기타,285,7.8,6.524689578563032
271890,독수리 5형제를 부탁해!,tv,"가족,코미디,드라마",wavve,6,8.3,6.408196278826878
108052,諸葛亮,tv,"War & Politics,드라마,Action & Adventure",기타,0,0.0,6.404440961442163
9769,Vega$,tv,"드라마,범죄",기타,22,7.0,6.408744416361782
239158,나나레 하나나레,tv,"애니메이션,코미디,드라마","Crunchyroll, TVING, Watcha",8,5.8,6.4028453936695975
42555,파이-브레인 신의 퍼즐,tv,"애니메이션,코미디",기타,11,6.7,6.405512674728072
42573,슬램덩크,tv,"애니메이션,코미디","Crunchyroll, Netflix, TVING, Watcha",938,8.6,6.924421362938717
9807,Masterpiece Mystery,tv,"범죄,드라마,미스터리",기타,2,5.0,6.403512282634095
108112,수요일의 다운타운,tv,코미디,기타,3,8.0,6.406023020245598
42589,어나더,tv,"애니메이션,드라마,미스터리",기타,1024,8.341,6.894490992451709
9834,Little Bear,tv,"애니메이션,가족,드라마,Kids",기타,48,6.8,6.4106243893880945
9855,Police Story,tv,"Action & Adventure,범죄,드라마",기타,17,6.9,6.407212544431861
9865,Switch,tv,"Action & Adventure,드라마",기타,9,6.7,6.405318396244584
9867,The Sylvester & Tweety Mysteries,tv,"애니메이션,코미디,미스터리,범죄",기타,107,6.5,6.407708093703694
108178,The Drew Barrymore Show,tv,Talk,기타,15,6.1,6.402937598780314
206484,诛仙,tv,"애니메이션,Action & Adventure",기타,18,8.444,6.41651491483756
9877,Family Law,tv,"드라마,코미디,범죄",기타,11,8.2,6.410951757006554
304790,Hija del fuego: La venganza de la bastarda,tv,드라마,기타,2,5.5,6.403842904865134
75415,Galileo,tv,다큐멘터리,기타,6,4.3,6.400271825283987
9890,The Dick Cavett Show,tv,Talk,기타,22,6.8,6.407299234728726
9892,그림명작동화,tv,"Kids,애니메이션,Sci-Fi & Fantasy",기타,149,8.2,6.488795324143991
42671,엘펜리트,tv,"Action & Adventure,애니메이션,드라마,미스터리,Sci-Fi & Fantasy",기타,1378,8.32,7.004277428090506
108210,中国好声音,tv,Reality,기타,4,5.5,6.403245638688655
9907,Chowder,tv,"애니메이션,코미디,Kids",기타,426,8.177,6.623402322697641
42679,Uga-Uga,tv,"Soap,코미디",기타,11,6.4,6.404424858272376
9912,Passions,tv,"Soap,Sci-Fi & Fantasy",기타,6,7.8,6.407205722134017
75450,DC 타이탄,tv,"드라마,Action & Adventure,Sci-Fi & Fantasy",Netflix,2768,7.89,7.114562092020703
272059,TO BE HERO X,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, TVING, Watcha",81,8.809,6.467196884281185
9921,두발네발 반야드,tv,"애니메이션,코미디,Kids",기타,134,6.899,6.425435357680758
9922,Psi Factor: Chronicles of the Paranormal,tv,"Sci-Fi & Fantasy,드라마",기타,33,6.9,6.409792921211901
9929,Promised Land,tv,드라마,기타,6,6.1,6.403837829378288
42705,더 파이팅,tv,"애니메이션,코미디,드라마,Action & Adventure","TVING, Watcha",1147,8.63,7.01666185007077
9937,Intimate Portrait,tv,다큐멘터리,기타,5,4.5,6.4012958283971075
304849,50초: 페르난도 바에스 소사 사건,tv,"다큐멘터리,범죄",Netflix,7,7.5,6.406972290089478
206559,Binnelanders,tv,Soap,기타,104,5.5,6.374356569454066
108255,올 크리처스 그레이트 & 스몰,tv,"드라마,코미디",기타,136,8.2,6.481752437806333
108257,Морские дьяволы,tv,"Action & Adventure,범죄,드라마",기타,5,7.0,6.405424511182152
42722,마호로매틱,tv,"애니메이션,코미디,드라마",기타,17,6.3,6.403856839733875
108261,철인왕후,tv,"드라마,코미디,Sci-Fi & Fantasy","Netflix, TVING",459,8.523,6.683743178439535
42729,십이국기,tv,"애니메이션,Sci-Fi & Fantasy,Action & Adventure","TVING, Watcha",46,7.837,6.425915808529975
42731,히트가이 J,tv,"애니메이션,Action & Adventure,범죄,Sci-Fi & Fantasy",Crunchyroll,5,5.9,6.403607890756732
75501,병아리,tv,드라마,기타,5,8.2,6.407406278918973
272118,CITY THE ANIMATION,tv,"애니메이션,코미디",Amazon Prime Video,14,8.929,6.416080237784062
206586,워킹 데드: 더 원스 후 리브,tv,"Sci-Fi & Fantasy,드라마",기타,615,7.981,6.670985883564735
9985,Dennis the Menace,tv,"코미디,가족",기타,31,6.5,6.405411072195141
108291,설강화,tv,"드라마,War & Politics",Disney Plus,299,8.5,6.593076604664946
239385,조각도시,tv,"범죄,드라마",Disney Plus,28,8.929,6.427612682768991
239386,Kiseki 奇跡 ฤดูปาฏิหาริย์,tv,"드라마,코미디",기타,5,7.6,6.406415395050563
239389,대몽귀리,tv,"드라마,Sci-Fi & Fantasy,미스터리","TVING, Watcha, wavve",21,8.714,6.420376281395414
42786,응석부리지마!!,tv,"애니메이션,코미디,Sci-Fi & Fantasy",기타,16,6.375,6.404285937620971
10020,Police Woman,tv,"Action & Adventure,범죄,드라마",기타,30,6.2,6.402431779484729
206629,의매생활,tv,"애니메이션,드라마",Crunchyroll,48,7.67,6.424224337281014
10029,Great Performances,tv,"코미디,다큐멘터리,드라마",기타,21,5.762,6.400008296114825
10042,Doc,tv,"드라마,가족",기타,14,7.4,6.4090309062948965
10048,Reading Rainbow,tv,Kids,기타,44,8.341,6.432226977778349
10083,The Fugitive,tv,"Action & Adventure,드라마,미스터리",기타,58,7.2,6.41941935014448
42862,머메이드 멜로디 피치피치핏치,tv,"애니메이션,Kids,드라마,Sci-Fi & Fantasy,코미디,가족,Action & Adventure",기타,30,8.1,6.421104386442732
10099,The Doris Day Show,tv,"코미디,서부",기타,10,5.8,6.4024478170728365
75642,一起同过窗,tv,"드라마,코미디",기타,8,8.1,6.408916798671908
42878,Anger Management,tv,코미디,기타,249,6.209,6.389566038041045
10118,Father Knows Best,tv,"코미디,가족",기타,23,6.5,6.4051626116545455
42887,안녕 절망선생,tv,"애니메이션,코미디",기타,39,7.179,6.414307633281645
10126,Taz-Mania,tv,"가족,애니메이션,코미디",기타,246,7.018,6.450618384034474
108433,十三邀,tv,"Talk,Reality",기타,4,8.8,6.407606968233359
42912,썬더 일레븐,tv,"애니메이션,Sci-Fi & Fantasy",기타,291,8.012,6.545616625439124
42916,토라도라!,tv,"애니메이션,코미디,드라마",기타,621,8.2,6.7104685613281045
75685,Prostřeno!,tv,Reality,기타,6,6.5,6.404630274732577
239526,Sueños de libertad,tv,"드라마,Soap",기타,16,6.1,6.402837902341566
10151,The Jack Benny Program,tv,코미디,기타,16,7.8,6.411789393159705
10160,빅 브라더,tv,Reality,기타,256,4.938,6.28993815959711
108466,Alle mot alle,tv,Reality,기타,3,8.0,6.406023020245598
75702,La vida moderna,tv,"코미디,Talk",기타,8,8.25,6.40931275986771
42942,엔젤 비트!,tv,"애니메이션,코미디,드라마,Sci-Fi & Fantasy,Action & Adventure",Crunchyroll,446,7.901,6.596871720594788
10180,The Virginian,tv,"서부,드라마",기타,34,6.4,6.404391562538468
42951,역경무뢰 카이지,tv,"애니메이션,드라마",TVING,95,8.1,6.456108304482641
10184,Snapped,tv,"범죄,다큐멘터리",기타,37,7.9,6.422526882617036
206799,다크 개더링,tv,"애니메이션,드라마,미스터리","Netflix, TVING, Watcha",27,6.9,6.408828452929919
10214,Capitol,tv,"War & Politics,Soap",기타,6,5.7,6.403045384023999
10219,만능 수리공 매니,tv,"애니메이션,코미디,Kids,가족",Disney Plus,42,6.4,6.404380098562645
272366,Άγιος Έρωτας,tv,드라마,기타,1,6.0,6.404307200044676
305135,Cómplices,tv,"코미디,드라마",기타,3,7.667,6.405692837802447
75758,로스트 인 스페이스,tv,"Sci-Fi & Fantasy,Action & Adventure,드라마",Netflix,1764,7.5,6.8081860297612256
10222,The Real Housewives of Orange County,tv,Reality,기타,68,5.4,6.382341050299321
43004,천지무용! 양황귀,tv,"애니메이션,Sci-Fi & Fantasy",기타,17,7.4,6.410008965013517
108545,삼체,tv,"Sci-Fi & Fantasy,미스터리,드라마",Netflix,1292,7.476,6.725317584493367
43017,GTO 반항하지마,tv,"애니메이션,코미디,드라마","Crunchyroll, Netflix, TVING, Watcha",238,8.424,6.551854029950035
43018,메종일각,tv,"애니메이션,코미디,로맨스",기타,31,7.581,6.416385332085107
75787,호요소홍낭,tv,"애니메이션,Sci-Fi & Fantasy,코미디",기타,13,6.7,6.405706697211452
43020,컨티넘,tv,"Sci-Fi & Fantasy,Action & Adventure,드라마",기타,889,7.471,6.646840742932581
43032,체포하겠어,tv,"애니메이션,Action & Adventure,코미디",기타,11,7.636,6.408906662069845
10268,프라이미벌,tv,"Sci-Fi & Fantasy,Action & Adventure,드라마",기타,321,7.4,6.500018916752926
272418,로빈 후드,tv,"드라마,Action & Adventure",기타,50,8.0,6.430405275680233
75815,테라스 하우스,tv,Reality,기타,12,8.333,6.412067241170198
10283,아처,tv,"코미디,Action & Adventure,애니메이션","Netflix, TVING, Watcha, wavve",1358,7.954,6.884809215645136
75820,미스터 션샤인,tv,드라마,"Netflix, TVING",173,8.4,6.512474417966917
10305,Peter Gunn,tv,"범죄,드라마",기타,21,6.4,6.404410320033868
10309,McCloud,tv,"범죄,드라마",기타,51,7.1,6.415982317170446
43078,미스 피셔의 살인 미스터리,tv,"범죄,드라마,미스터리",기타,160,7.65,6.46705940113589
43082,키 앤 필,tv,코미디,기타,218,7.622,6.486347975700513
10315,This Is Your Life,tv,다큐멘터리,기타,12,6.4,6.404423400136784
75865,장난을 잘 치는 타카기 양,tv,"애니메이션,코미디","Crunchyroll, TVING, Watcha",383,8.167,6.602661572132688
43097,Saving Hope,tv,"Sci-Fi & Fantasy,드라마",기타,121,7.0,6.42736456612008
272484,일소수가,tv,"드라마,미스터리",기타,8,9.6,6.412876410629935
75883,מחוברים,tv,기타,기타,1,10.0,6.40563012635768
43125,길티 크라운,tv,"애니메이션,Sci-Fi & Fantasy,Action & Adventure",Crunchyroll,219,7.311,6.465687392045621
75893,브이: TV 시리즈,tv,Sci-Fi & Fantasy,기타,169,7.062,6.439259697347751
10365,Matt Houston,tv,드라마,기타,25,6.2,6.4027638961986755
272512,미성년 ~미숙한 우리들은 서툴게 진행중~,tv,드라마,"TVING, Watcha, wavve",26,8.9,6.425724348899522
10370,The Hitchhiker,tv,"드라마,범죄",기타,32,6.1,6.401251636893565
10377,One Step Beyond,tv,"미스터리,드라마,Sci-Fi & Fantasy",기타,13,5.6,6.400995931629689
10382,밥 로스의 그림을 그립시다,tv,"가족,다큐멘터리",Watcha,57,8.5,6.4432274483878045
10393,The Adventures of Robin Hood,tv,"Action & Adventure,가족",기타,18,6.333,6.404018039220905
239770,닥터 후,tv,"Action & Adventure,드라마,Sci-Fi & Fantasy",Disney Plus,259,6.452,6.408194554502402
43167,액셀월드,tv,"애니메이션,Action & Adventure,드라마,Sci-Fi & Fantasy",기타,139,7.576,6.455948649435439
43168,나루토 SD 록리의 청춘 풀파워 인법,tv,"애니메이션,코미디,Action & Adventure,Sci-Fi & Fantasy",Crunchyroll,49,6.3,6.4027748567701135
207016,ウェルかめ,tv,드라마,기타,0,0.0,6.404440961442163
272556,미카도노 세 자매는 의외로 쉽다.,tv,"애니메이션,코미디","Crunchyroll, TVING, Watcha",25,7.46,6.413099898298689
239790,빛나는 그대에게,tv,드라마,"TVING, Watcha, wavve",6,9.0,6.409583058196884
75956,风筝,tv,"미스터리,드라마",기타,3,8.3,6.4063204819060955
239826,발라드,tv,"드라마,범죄",Amazon Prime Video,126,7.06,6.430674982549414
43221,Finding Your Roots,tv,다큐멘터리,기타,15,6.4,6.404419031490348
10458,The Real McCoys,tv,코미디,기타,12,5.6,6.4012598859998295
43232,今日から㋮王！,tv,"애니메이션,코미디,Action & Adventure",기타,15,6.9,6.406888086007072
10472,Austin City Limits,tv,다큐멘터리,기타,18,6.2,6.403230694617866
10492,Hazel,tv,코미디,기타,20,6.8,6.4070410997354506
239870,奔跑吧·特别篇,tv,Reality,기타,0,0.0,6.404440961442163
76033,집사부일체,tv,"Reality,Talk,코미디","Netflix, Watcha",6,6.5,6.404630274732577
76059,우주보다 먼 곳,tv,"애니메이션,드라마,코미디",Crunchyroll,126,7.81,6.460688321811308
207141,春よ、来い,tv,드라마,기타,0,0.0,6.404440961442163
10534,The Red Skelton Show,tv,"코미디,Talk,가족",기타,17,7.412,6.410076079107476
10536,The Mike Douglas Show,tv,"코미디,Talk",기타,8,5.4,6.4017894971474565
76075,유루캠△,tv,"애니메이션,코미디","Crunchyroll, Watcha",110,8.2,6.467491301173173
10544,Disco,tv,Talk,기타,0,0.0,6.404440961442163
10545,트루 블러드,tv,"Sci-Fi & Fantasy,드라마,미스터리",기타,1978,7.6,6.877347368326817
76085,殭屍道長,tv,"미스터리,코미디,Action & Adventure",기타,3,8.0,6.406023020245598
43323,Comedy Bang! Bang!,tv,"코미디,Talk",기타,39,6.2,6.401836703049087
108861,Братя,tv,"드라마,범죄,가족",기타,0,0.0,6.404440961442163
76100,신칸센변형로보 신카리온 THE ANIMATION,tv,"애니메이션,Sci-Fi & Fantasy,Kids",기타,6,7.7,6.407007610795445
272711,ไหนเฮียบอกไม่ชอบเด็ก,tv,드라마,기타,15,7.7,6.41083857323383
43348,마약왕 파블로 에스코바,tv,"범죄,드라마",Netflix,3657,7.629,7.074872185468453
76121,달링 인 더 프랑키스,tv,"애니메이션,드라마,Sci-Fi & Fantasy,코미디","Crunchyroll, TVING, Watcha",1848,8.535,7.212816336807597
76122,데스마치에서 시작되는 이세계 광상곡,tv,"애니메이션,Sci-Fi & Fantasy,코미디,Action & Adventure","Crunchyroll, TVING, Watcha",265,7.8,6.516931272069316
76128,아이돌리쉬 세븐,tv,"애니메이션,코미디","Crunchyroll, Netflix, TVING, Watcha",15,6.8,6.406394275103727
108915,Шеф,tv,범죄,기타,13,8.9,6.415128228374978
76148,데리 걸스,tv,"코미디,드라마",Netflix,348,8.086,6.578054723211026
10619,Designed to Sell,tv,기타,기타,0,0.0,6.404440961442163
10620,마야 붕붕,tv,"Action & Adventure,애니메이션",FilmBox+,87,6.385,6.40389704465368
207228,君の名は,tv,드라마,기타,1,7.0,6.404637931622927
207250,내 마음의 위험한 녀석,tv,"애니메이션,코미디","TVING, Watcha",207,8.5,6.538755031599914
10649,The Donna Reed Show,tv,"코미디,가족",기타,17,6.2,6.403297555617543
43424,Под прикритие,tv,"범죄,드라마,Action & Adventure",기타,39,7.1,6.413301296725596
108978,리처,tv,"Action & Adventure,드라마,범죄",Amazon Prime Video,2543,8.086,7.172768659273949
76231,마얀스 M.C.,tv,"범죄,드라마",Disney Plus,804,8.0,6.739680983132567
10698,CMT Crossroads,tv,다큐멘터리,기타,3,8.3,6.4063204819060955
76241,드라마 스테이지,tv,드라마,TVING,3,4.0,6.402056864772304
10710,Wheeler Dealers,tv,"Reality,다큐멘터리",기타,62,7.1,6.4184215943898995
207332,사카모토 데이즈,tv,"애니메이션,코미디,Action & Adventure",Netflix,267,8.088,6.541086834282309
207333,백년의 고독,tv,"드라마,Sci-Fi & Fantasy",Netflix,177,7.89,6.4866212182945
10738,Family,tv,드라마,기타,15,7.2,6.408369518717106
207347,푸른 상자,tv,"애니메이션,코미디,드라마",Netflix,64,7.977,6.437047641435587
272883,意难忘 央视版,tv,"가족,Soap,드라마",기타,1,9.0,6.405299394779429
43513,톰 소여의 모험,tv,"애니메이션,Action & Adventure,드라마","TVING, Watcha",140,7.7,6.4617919591649535
109066,滿清十三皇朝,tv,"War & Politics,드라마,Action & Adventure",기타,1,10.0,6.40563012635768
207371,러브 인 디 에어,tv,"드라마,코미디",기타,51,8.5,6.439212405666021
240144,สัญญารักแห่งแวมไพร์ ผนึกหัวใจ... ชั่วนิรันดร์,tv,"미스터리,드라마,Sci-Fi & Fantasy",기타,7,7.9,6.407896504507224
240150,เพราะรักนำทาง,tv,"코미디,드라마",기타,11,8.273,6.411216459010773
109096,密室大逃脱大神版,tv,Reality,기타,4,8.0,6.406549676222522
76331,석세션,tv,"드라마,코미디",기타,1451,8.3,7.019260383148936
10797,キャッ党 忍伝 てやんでえ,tv,"애니메이션,코미디,Action & Adventure,Kids",기타,91,8.1,6.453996418953971
10809,The Philco Television Playhouse,tv,드라마,기타,7,6.3,6.404199646836243
10821,Blue's Clues,tv,"Kids,코미디,애니메이션,가족",기타,259,7.66,6.50353585143073
10838,Dear John,tv,코미디,기타,18,5.5,6.399086775654504
10846,Felony Squad,tv,"범죄,드라마",기타,5,6.4,6.404433627313741
10848,McMillan & Wife,tv,"범죄,드라마,미스터리",기타,24,6.9,6.40834479421489
207468,괴수 8호,tv,"애니메이션,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, Disney Plus, Netflix, TVING, Watcha",678,8.464,6.781780049196099
10860,Road to Avonlea,tv,"드라마,가족",기타,37,8.2,6.426154807836019
207484,Outlander: Blood of My Blood,tv,드라마,기타,67,8.627,6.452638610193903
207493,전생귀족의 이세계 모험록 ~자중할 줄 모르는 신들의 사도~,tv,"애니메이션,코미디,Action & Adventure,Sci-Fi & Fantasy","Crunchyroll, Netflix, TVING, Watcha",54,7.1,6.416649304444869
10906,Happily Ever After: Fairy Tales for Every Child,tv,애니메이션,기타,10,6.0,6.403107317171761
10918,"Wetten, dass..?",tv,"드라마,Reality,코미디,Talk",기타,19,5.3,6.397541836551513
43689,Be Careful With My Heart,tv,"코미디,드라마",기타,2,6.5,6.404504149327211
10926,소닉 X,tv,"애니메이션,Action & Adventure,코미디",Watcha,295,7.586,6.509504837851183
10929,The Wild Wild West,tv,"Action & Adventure,코미디,드라마,서부,Sci-Fi & Fantasy",기타,77,7.565,6.433271470530095
10938,Bob the Builder,tv,"Kids,애니메이션,가족",기타,124,5.9,6.384562146461286
76479,더 보이즈,tv,"Sci-Fi & Fantasy,Action & Adventure",Amazon Prime Video,11379,8.4,7.981173150903725
10944,Harry O,tv,"드라마,Action & Adventure",기타,10,4.6,6.398490816479287
43712,Screen Two,tv,드라마,기타,6,6.8,6.405224608748294
207553,そこ曲がったら、櫻坂？,tv,Talk,기타,0,0.0,6.404440961442163
10952,Rawhide,tv,"서부,드라마",기타,48,7.208,6.417002295986154
10957,오스트레일리안 서바이벌,tv,Reality,기타,23,7.8,6.414980053209575
240335,Sandık Kokusu,tv,"가족,드라마",기타,4,7.0,6.405228061208975
10959,Later... with Jools Holland,tv,Talk,기타,7,5.3,6.401889110791881
10962,Kraft Television Theatre,tv,드라마,기타,4,7.5,6.405888868715748
76500,Savaşçı,tv,War & Politics,기타,3,9.0,6.4070145591139225
10980,"Have Gun, Will Travel",tv,"서부,Action & Adventure,드라마",기타,42,7.274,6.416358170741722
273131,행운의 네 잎,tv,드라마,기타,1,8.0,6.404968663201179
43775,스탠의 블로그 일기,tv,"코미디,가족,드라마",Disney Plus,115,7.0,6.426269521307714
76557,으라차차 와이키키,tv,"드라마,코미디","Netflix, TVING, Watcha, wavve",93,7.79,6.4457996052301585
76560,Fazilet Hanım ve Kızları,tv,"드라마,가족",기타,69,7.971,6.439404272886235
240411,단다단,tv,"애니메이션,Action & Adventure,코미디,Sci-Fi & Fantasy","Crunchyroll, Netflix, TVING, Watcha",717,8.598,6.825015843955258
76572,소울랜드,tv,"애니메이션,드라마,Sci-Fi & Fantasy,Action & Adventure",기타,50,8.3,6.435287134692144
207655,Let's Play Minecraft,tv,코미디,기타,3,7.0,6.405031481377275
11053,Daniel Boone,tv,"Action & Adventure,서부",기타,31,6.968,6.4101621856350155
109360,エール,tv,드라마,기타,2,7.5,6.405165393789289
240437,니야유금천 : My Boss,tv,"코미디,드라마","TVING, Watcha, wavve",11,7.4,6.408050913124697
240440,주렴옥막: 주옥의 여인,tv,드라마,"Netflix, TVING",12,8.0,6.410750428410691
240442,천지검심,tv,드라마,기타,10,6.7,6.405415567517999
240445,조설록,tv,"드라마,미스터리","TVING, Watcha, wavve",9,8.8,6.411552727950614
240456,Il Conte di Montecristo,tv,"Action & Adventure,드라마",기타,118,7.801,6.45691308987298
240459,Spartacus: House of Ashur,tv,"드라마,Action & Adventure",기타,0,0.0,6.404440961442163
240461,เพียงนาวา,tv,"드라마,Sci-Fi & Fantasy",기타,3,8.3,6.4063204819060955
11089,Mock the Week,tv,코미디,기타,79,7.0,6.419610281807803
11095,머나먼 정글,tv,"War & Politics,드라마,Action & Adventure",기타,168,8.0,6.488454601032747
11096,The High Chaparral,tv,"서부,드라마",기타,24,6.604,6.4060130145260565
43865,사이코패스,tv,"애니메이션,범죄,Sci-Fi & Fantasy,Action & Adventure","Amazon Prime Video, Crunchyroll",440,7.719,6.571484794678879
273247,로우다운,tv,드라마,Disney Plus,20,5.8,6.400467774290108
11105,Forensic Files,tv,"범죄,다큐멘터리",기타,75,7.84,6.439199138060138
273274,연우영안,tv,드라마,기타,5,7.6,6.406415395050563
76669,엘리트들,tv,"범죄,미스터리,드라마",Netflix,9287,8.0,7.608213365995246
43901,롱마이어,tv,"서부,범죄,드라마",기타,312,7.681,6.523881500046507
11174,The Professionals,tv,"Action & Adventure,범죄,드라마",기타,44,7.489,6.420002364199792
207784,던전밥,tv,"애니메이션,코미디,Action & Adventure,Sci-Fi & Fantasy",Netflix,269,8.509,6.576432206238633
76713,Тайны следствия,tv,"Action & Adventure,미스터리,드라마,범죄",기타,16,7.8,6.411789393159705
240558,King & Conqueror,tv,"드라마,Action & Adventure",기타,45,7.111,6.414805792820147
76719,레인,tv,"Sci-Fi & Fantasy,드라마",Netflix,1286,7.259,6.659503609073732
43967,걸즈 앤 판처,tv,"애니메이션,코미디,Action & Adventure",Watcha,77,6.695,6.411659004405434
43982,라인 오브 듀티,tv,"범죄,드라마,미스터리",기타,449,8.2,6.636669907263245
76757,골든 카무이,tv,"Action & Adventure,애니메이션,코미디",Crunchyroll,78,7.5,6.4320013062165655
76759,게게게의 키타로,tv,"코미디,Sci-Fi & Fantasy,애니메이션,Action & Adventure",TVING,20,7.3,6.410327762458122
207840,하렘 캠프!,tv,애니메이션,기타,24,7.0,6.40913255762328
76773,스테이션 19,tv,"드라마,Action & Adventure",Disney Plus,1518,8.206,7.006732865712699
44006,시카고 파이어,tv,드라마,Amazon Prime Video,2323,8.4,7.27163709406897
11250,Pasión de gavilanes,tv,드라마,기타,2062,7.6,6.889285932040885
76791,नागिन,tv,"Action & Adventure,미스터리,Sci-Fi & Fantasy",기타,7,3.1,6.396805931494284
207863,앤 라이스의 메이페어 마녀들,tv,"드라마,Sci-Fi & Fantasy",기타,303,7.3,6.4860365798818505
